order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount,cost
ID-2023-01209,2023-11-03,CUST-001,ST-002,PRD-013,3.0,502000.0,0.05,363000.0
ID-2023-00286,2023-11-04,CUST-099,ST-003,PRD-027,1.0,232000.0,0.05,158000.0
ID-2023-00492,2023-11-04,CUST-061,ST-003,PRD-006,2.0,1343000.0,0.1,985000.0
ID-2023-01132,2023-11-04,CUST-077,ST-001,PRD-005,1.0,1624000.0,0.0,1191000.0
ID-2023-01714,2023-11-04,CUST-071,ST-001,PRD-027,1.0,209000.0,0.0,137000.0
ID-2023-00884,2023-11-05,CUST-026,ST-004,PRD-016,1.0,337000.0,0.0,244000.0
ID-2023-00984,2023-11-06,CUST-007,ST-002,PRD-003,2.0,2022000.0,0.0,1404000.0
ID-2023-00984,2023-11-06,CUST-007,ST-002,PRD-023,1.0,3671000.0,0.0,2705000.0
ID-2023-01536,2023-11-06,CUST-016,ST-001,PRD-020,1.0,49000.0,0.0,29000.0
ID-2023-01536,2023-11-06,CUST-016,ST-001,PRD-017,1.0,859000.0,0.0,611000.0
ID-2023-00254,2023-11-07,CUST-001,ST-001,PRD-009,2.0,1824000.0,0.0,1391000.0
ID-2023-00254,2023-11-07,CUST-001,ST-001,PRD-006,2.0,1164000.0,0.0,833000.0
ID-2023-00741,2023-11-08,CUST-026,ST-005,PRD-010,2.0,1051000.0,0.0,797000.0
ID-2023-00741,2023-11-08,CUST-026,ST-005,PRD-008,3.0,,0.1,2925000.0
ID-2023-00741,2023-11-08,CUST-026,ST-005,PRD-018,2.0,437000.0,0.0,302000.0
ID-2023-00868,2023-11-08,CUST-103,ST-005,PRD-025,2.0,322000.0,0.05,220000.0
ID-2023-00868,2023-11-08,CUST-103,ST-005,PRD-004,5.0,2603000.0,0.0,1896000.0
ID-2023-00868,2023-11-08,CUST-103,ST-005,PRD-001,1.0,3779000.0,0.15,2831000.0
ID-2023-01584,2023-11-08,CUST-078,ST-003,PRD-016,1.0,496000.0,0.0,364000.0
ID-2023-01584,2023-11-08,CUST-078,ST-003,PRD-023,1.0,3499000.0,0.0,2663000.0
ID-2023-00776,2023-11-10,CUST-138,ST-005,PRD-017,1.0,1272000.0,0.0,930000.0
ID-2023-00776,2023-11-10,CUST-138,ST-005,PRD-020,3.0,94000.0,0.0,58000.0
ID-2023-00776,2023-11-10,CUST-138,ST-005,PRD-012,,3574000.0,0.0,2707000.0
ID-2023-01056,2023-11-10,CUST-103,ST-001,PRD-015,2.0,304000.0,0.0,226000.0
ID-2023-00834,2023-11-11,CUST-104,ST-002,PRD-005,1.0,1505000.0,0.1,1080000.0
ID-2023-00790,2023-11-12,CUST-048,ST-003,PRD-023,2.0,2632000.0,0.0,2013000.0
ID-2023-00161,2023-11-14,CUST-087,ST-001,PRD-014,2.0,1421000.0,0.05,1043000.0
ID-2023-00161,2023-11-14,CUST-087,ST-001,PRD-012,1.0,3718000.0,0.1,2814000.0
ID-2023-01278,2023-11-14,CUST-043,ST-001,PRD-002,2.0,4657000.0,0.0,3087000.0
ID-2023-00618,2023-11-15,CUST-124,ST-004,PRD-006,1.0,1066000.0,0.0,773000.0
ID-2023-00618,2023-11-15,CUST-124,ST-004,PRD-002,1.0,4978000.0,0.0,3384000.0
ID-2023-00684,2023-11-15,CUST-134,ST-003,PRD-013,2.0,501000.0,0.1,361000.0
ID-2023-00745,2023-11-15,CUST-143,ST-001,PRD-019,-1.0,84000.0,0.05,54000.0
ID-2023-00985,2023-11-15,CUST-127,ST-001,PRD-020,3.0,66000.0,0.0,39000.0
ID-2023-00719,2023-11-16,CUST-117,ST-004,PRD-022,2.0,137000.0,0.0,97000.0
ID-2023-00560,2023-11-17,CUST-068,ST-002,PRD-005,2.0,1768000.0,0.05,1282000.0
ID-2023-00512,2023-11-18,CUST-146,ST-004,PRD-002,1.0,6647000.0,0.05,4417000.0
ID-2023-00512,2023-11-18,CUST-146,ST-004,PRD-008,1.0,3758000.0,0.05,2891000.0
ID-2023-01777,2023-11-18,CUST-090,ST-004,PRD-021,1.0,220000.0,0.0,151000.0
ID-2023-01777,2023-11-18,CUST-090,ST-004,PRD-008,1.0,3484000.0,0.0,2710000.0
ID-2023-01777,2023-11-18,CUST-090,ST-004,PRD-026,1.0,491000.0,0.0,351000.0
ID-2023-01095,2023-11-19,CUST-068,ST-001,PRD-014,1.0,1464000.0,0.0,1066000.0
ID-2023-01095,2023-11-19,CUST-068,ST-001,PRD-024,1.0,115000.0,0.0,75000.0
ID-2023-01095,2023-11-19,CUST-068,ST-001,PRD-005,2.0,1551000.0,0.15,1142000.0
ID-2023-01683,2023-11-19,CUST-093,ST-001,PRD-014,1.0,1419000.0,0.0,1015000.0
ID-2023-01793,2023-11-19,CUST-047,ST-001,PRD-003,1.0,2353000.0,0.0,1584000.0
ID-2023-01793,2023-11-19,CUST-047,ST-001,PRD-010,1.0,1465000.0,0.05,1090000.0
ID-2023-01064,2023-11-20,CUST-119,ST-001,PRD-011,3.0,903000.0,0.0,708000.0
ID-2023-00267,2023-11-21,CUST-092,ST-001,PRD-015,1.0,362000.0,0.0,274000.0
ID-2023-00623,2023-11-23,CUST-102,ST-001,PRD-006,2.0,1449000.0,0.0,1039000.0
ID-2023-00344,2023-11-24,CUST-144,ST-001,PRD-016,-1.0,393000.0,0.05,281000.0
ID-2023-00344,2023-11-24,CUST-144,ST-001,PRD-018,1.0,429000.0,0.0,307000.0
ID-2023-00344,2023-11-24,CUST-144,ST-001,PRD-010,2.0,1440000.0,0.0,1092000.0
ID-2023-01057,2023-11-24,CUST-042,ST-003,PRD-005,,1332000.0,0.0,949000.0
ID-2023-00241,2023-11-25,CUST-130,ST-003,PRD-022,2.0,239000.0,0.0,163000.0
ID-2023-00241,2023-11-25,CUST-130,ST-003,PRD-005,1.0,1554000.0,0.0,1119000.0
ID-2023-01380,2023-11-26,CUST-079,ST-003,PRD-002,1.0,7027000.0,0.0,4768000.0
ID-2023-01380,2023-11-26,CUST-079,ST-003,PRD-013,1.0,565000.0,0.0,414000.0
ID-2023-01380,2023-11-26,CUST-079,ST-003,PRD-021,1.0,297000.0,0.0,197000.0
ID-2023-00115,2023-11-27,CUST-125,ST-003,PRD-018,,571000.0,0.0,395000.0
ID-2023-00402,2023-11-28,CUST-020,ST-004,PRD-005,1.0,1430000.0,0.0,1043000.0
ID-2023-01756,2023-11-28,CUST-119,ST-001,PRD-025,5.0,411000.0,0.0,283000.0
ID-2023-01756,2023-11-28,CUST-119,ST-001,PRD-026,1.0,589000.0,0.0,427000.0
ID-2023-00495,2023-11-29,CUST-090,ST-002,PRD-025,2.0,355000.0,0.05,250000.0
ID-2023-00507,2023-11-29,CUST-052,ST-003,PRD-003,1.0,2885000.0,0.0,1968000.0
ID-2023-00507,2023-11-29,CUST-052,ST-003,PRD-015,1.0,354000.0,0.0,264000.0
ID-2023-00522,2023-11-29,CUST-111,ST-002,PRD-025,2.0,304000.0,0.0,209000.0
ID-2023-00522,2023-11-29,CUST-111,ST-002,PRD-024,2.0,137000.0,0.0,89000.0
ID-2023-00522,2023-11-29,CUST-111,ST-002,PRD-012,1.0,3233000.0,0.0,2459000.0
ID-2023-00522,2023-11-29,CUST-111,ST-002,PRD-020,,75000.0,0.0,45000.0
ID-2023-01659,2023-11-30,CUST-018,ST-004,PRD-015,2.0,291000.0,0.0,219000.0
ID-2023-01659,2023-11-30,CUST-018,ST-004,PRD-026,1.0,380000.0,0.0,281000.0
ID-2023-01702,2023-11-30,CUST-001,ST-003,PRD-004,3.0,1986000.0,0.0,1409000.0
ID-2023-00839,2023-12-01,CUST-002,ST-001,PRD-010,3.0,1217000.0,0.0,926000.0
ID-2023-01700,2023-12-03,CUST-139,ST-003,PRD-023,1.0,4146000.0,0.15,3191000.0
ID-2023-01700,2023-12-03,CUST-139,ST-003,PRD-010,1.0,1288000.0,0.0,976000.0
ID-2023-01700,2023-12-03,CUST-139,ST-003,PRD-022,1.0,159000.0,0.0,110000.0
ID-2023-00936,2023-12-04,CUST-110,ST-002,PRD-012,1.0,2620000.0,0.0,1985000.0
ID-2023-01312,2023-12-05,CUST-017,ST-001,PRD-004,1.0,2070000.0,0.05,1521000.0
ID-2023-01312,2023-12-05,CUST-017,ST-001,PRD-027,1.0,165000.0,0.0,111000.0
ID-2023-01312,2023-12-05,CUST-017,ST-001,PRD-023,,3289000.0,0.0,2481000.0
ID-2023-00499,2023-12-07,CUST-048,ST-005,PRD-010,2.0,980000.0,0.0,748000.0
ID-2023-00499,2023-12-07,CUST-048,ST-005,PRD-012,1.0,2083000.0,0.0,1544000.0
ID-2023-00737,2023-12-07,CUST-081,ST-001,PRD-007,1.0,,0.0,3800000.0
ID-2023-01774,2023-12-07,CUST-073,ST-001,PRD-012,3.0,2497000.0,0.0,1874000.0
ID-2023-01774,2023-12-07,CUST-073,ST-001,PRD-015,1.0,,0.0,259000.0
ID-2023-01774,2023-12-07,CUST-073,ST-001,PRD-003,1.0,2326000.0,0.0,1613000.0
ID-2023-01774,2023-12-07,CUST-073,ST-001,PRD-021,1.0,297000.0,0.0,200000.0
ID-2023-01421,2023-12-08,CUST-015,ST-001,PRD-013,1.0,452000.0,0.0,334000.0
ID-2023-00075,2023-12-09,CUST-076,ST-001,PRD-027,1.0,233000.0,0.0,156000.0
ID-2023-00075,2023-12-09,CUST-076,ST-001,PRD-017,1.0,1286000.0,0.0,935000.0
ID-2023-00075,2023-12-09,CUST-076,ST-001,PRD-010,1.0,996000.0,0.0,769000.0
ID-2023-00777,2023-12-09,CUST-067,ST-001,PRD-003,3.0,0.0,0.0,0.0
ID-2023-00777,2023-12-09,CUST-067,ST-001,PRD-003,3.0,0.0,0.0,0.0
ID-2023-00330,2023-12-10,CUST-006,ST-002,PRD-004,1.0,2167000.0,0.0,1539000.0
ID-2023-00665,2023-12-10,CUST-015,ST-005,PRD-021,1.0,193000.0,0.0,135000.0
ID-2023-00364,2023-12-11,CUST-078,ST-002,PRD-026,1.0,377000.0,0.0,271000.0
ID-2023-01215,2023-12-11,CUST-116,ST-001,PRD-009,1.0,1811000.0,0.0,1324000.0
ID-2023-01215,2023-12-11,CUST-116,ST-001,PRD-001,2.0,2183000.0,0.0,1617000.0
ID-2023-01215,2023-12-11,CUST-116,ST-001,PRD-025,1.0,384000.0,0.0,275000.0
ID-2023-01723,2023-12-11,CUST-109,ST-001,PRD-001,3.0,3370000.0,0.0,2483000.0
ID-2023-01723,2023-12-11,CUST-109,ST-001,PRD-020,1.0,48000.0,0.0,29000.0
ID-2023-00701,2023-12-12,CUST-150,ST-002,PRD-027,3.0,243000.0,0.0,167000.0
ID-2023-00987,2023-12-13,CUST-029,ST-004,PRD-023,1.0,2552000.0,0.0,1887000.0
ID-2023-01684,2023-12-14,CUST-126,ST-001,PRD-005,2.0,1292000.0,0.0,946000.0
ID-2023-00615,2023-12-15,CUST-111,ST-003,PRD-017,1.0,1038000.0,0.0,757000.0
ID-2023-00615,2023-12-15,CUST-111,ST-003,PRD-023,1.0,4217000.0,0.0,3171000.0
ID-2023-00432,2023-12-16,CUST-013,ST-001,PRD-027,3.0,216000.0,0.0,141000.0
ID-2023-00432,2023-12-16,CUST-013,ST-001,PRD-018,1.0,423000.0,0.0,299000.0
ID-2023-00681,2023-12-16,CUST-114,ST-005,PRD-017,1.0,1153000.0,0.0,813000.0
ID-2023-01032,2023-12-16,CUST-124,ST-002,PRD-025,1.0,257000.0,0.0,181000.0
ID-2023-00159,2023-12-18,CUST-116,ST-002,PRD-016,1.0,283000.0,0.1,212000.0
ID-2023-01034,2023-12-18,CUST-133,ST-005,PRD-003,1.0,2350000.0,0.0,1627000.0
ID-2023-00711,2023-12-19,CUST-012,ST-002,PRD-022,,186000.0,0.0,128000.0
ID-2023-01628,2023-12-19,CUST-102,ST-001,PRD-003,1.0,2345000.0,0.0,1586000.0
ID-2023-01628,2023-12-19,CUST-102,ST-001,PRD-010,1.0,1464000.0,0.05,1086000.0
ID-2023-01628,2023-12-19,CUST-102,ST-001,PRD-012,2.0,2939000.0,0.0,2201000.0
ID-2023-00053,2023-12-20,CUST-116,ST-001,PRD-020,1.0,49000.0,0.0,29000.0
ID-2023-01305,2023-12-22,CUST-047,ST-001,PRD-022,1.0,181000.0,0.0,125000.0
ID-2023-01754,2023-12-22,CUST-035,ST-001,PRD-014,3.0,1227000.0,0.05,886000.0
ID-2023-00592,2023-12-23,CUST-044,ST-002,PRD-009,1.0,1896000.0,0.0,1403000.0
ID-2023-00592,2023-12-23,CUST-044,ST-002,PRD-017,1.0,1160000.0,0.0,830000.0
ID-2023-00913,2023-12-24,CUST-099,ST-005,PRD-003,2.0,2868000.0,0.05,2003000.0
ID-2023-00913,2023-12-24,CUST-099,ST-005,PRD-020,1.0,50000.0,0.0,31000.0
ID-2023-00514,2023-12-26,CUST-097,ST-002,PRD-020,1.0,,0.0,42000.0
ID-2023-01609,2023-12-26,CUST-018,ST-002,PRD-015,1.0,320000.0,0.0,236000.0
ID-2023-00635,2023-12-27,CUST-055,ST-002,PRD-006,1.0,872000.0,0.0,632000.0
ID-2023-00635,2023-12-27,CUST-055,ST-002,PRD-010,2.0,920000.0,0.0,683000.0
ID-2023-01264,2023-12-28,CUST-027,ST-001,PRD-024,2.0,137000.0,0.15,89000.0
ID-2023-01264,2023-12-28,CUST-027,ST-001,PRD-018,1.0,255000.0,0.05,181000.0
ID-2023-01264,2023-12-28,CUST-027,ST-001,PRD-020,1.0,90000.0,0.0,54000.0
ID-2023-01264,2023-12-28,CUST-027,ST-001,PRD-008,1.0,3298000.0,0.1,2588000.0
ID-2023-01559,2023-12-28,CUST-108,ST-003,PRD-016,1.0,207000.0,0.0,151000.0
ID-2023-01559,2023-12-28,CUST-108,ST-003,PRD-009,1.0,2152000.0,0.0,1635000.0
ID-2023-01619,2023-12-30,CUST-104,ST-003,PRD-020,,89000.0,0.0,52000.0
ID-2023-00018,2023-12-31,CUST-056,ST-001,PRD-004,1.0,2226000.0,0.0,1589000.0
ID-2024-00645,2024-01-02,CUST-060,ST-003,PRD-024,1.0,91000.0,0.0,58000.0
ID-2024-01632,2024-01-02,CUST-050,ST-002,PRD-018,,274000.0,0.0,188000.0
ID-2024-00408,2024-01-03,CUST-045,ST-002,PRD-010,1.0,1447000.0,0.05,1074000.0
ID-2024-00408,2024-01-03,CUST-045,ST-002,PRD-016,1.0,480000.0,0.0,351000.0
ID-2024-00578,2024-01-03,CUST-107,ST-002,PRD-014,1.0,1450000.0,0.0,1047000.0
ID-2024-00586,2024-01-03,CUST-084,ST-005,PRD-017,1.0,960000.0,0.0,706000.0
ID-2024-01572,2024-01-03,CUST-120,ST-001,PRD-026,1.0,432000.0,0.1,312000.0
ID-2024-01025,2024-01-04,CUST-085,ST-003,PRD-005,1.0,1359000.0,0.0,973000.0
ID-2024-01217,2024-01-06,CUST-087,ST-002,PRD-012,1.0,3606000.0,0.0,2718000.0
ID-2024-00657,2024-01-08,CUST-006,ST-004,PRD-016,2.0,,0.1,256000.0
ID-2024-01222,2024-01-09,CUST-076,ST-004,PRD-012,1.0,2706000.0,0.0,2048000.0
ID-2024-01456,2024-01-09,CUST-075,ST-003,PRD-025,1.0,299000.0,0.0,205000.0
ID-2024-01456,2024-01-09,CUST-075,ST-003,PRD-021,1.0,259000.0,0.0,174000.0
ID-2024-01537,2024-01-10,CUST-145,ST-001,PRD-023,1.0,2391000.0,0.0,1795000.0
ID-2024-00597,2024-01-12,CUST-073,ST-001,PRD-012,1.0,3935000.0,0.0,2951000.0
ID-2024-00728,2024-01-12,CUST-080,ST-002,PRD-008,1.0,2693000.0,0.0,2095000.0
ID-2024-01347,2024-01-12,CUST-135,ST-001,PRD-012,1.0,3687000.0,0.0,2790000.0
ID-2024-00617,2024-01-16,CUST-093,ST-004,PRD-015,1.0,274000.0,0.0,201000.0
ID-2024-00284,2024-01-17,CUST-009,ST-001,PRD-026,1.0,372000.0,0.1,268000.0
ID-2024-00662,2024-01-20,CUST-031,ST-001,PRD-027,1.0,369000.0,0.0,253000.0
ID-2024-01297,2024-01-20,CUST-116,ST-005,PRD-024,1.0,144000.0,0.0,93000.0
ID-2024-01297,2024-01-20,CUST-116,ST-005,PRD-020,3.0,91000.0,0.0,54000.0
ID-2024-01641,2024-01-21,CUST-142,ST-003,PRD-017,2.0,1107000.0,0.0,803000.0
ID-2024-01641,2024-01-21,CUST-142,ST-003,PRD-004,1.0,2260000.0,0.0,1618000.0
ID-2024-01641,2024-01-21,CUST-142,ST-003,PRD-003,1.0,3571000.0,0.05,2426000.0
ID-2024-00090,2024-01-22,CUST-017,ST-001,PRD-018,1.0,399000.0,0.0,287000.0
ID-2024-00090,2024-01-22,CUST-017,ST-001,PRD-003,5.0,3434000.0,0.05,2401000.0
ID-2024-00090,2024-01-22,CUST-017,ST-001,PRD-026,2.0,459000.0,0.0,332000.0
ID-2024-01184,2024-01-22,CUST-089,ST-003,PRD-015,1.0,333000.0,0.0,249000.0
ID-2024-01496,2024-01-22,CUST-080,ST-001,PRD-026,1.0,417000.0,0.0,307000.0
ID-2024-01496,2024-01-22,CUST-080,ST-001,PRD-014,3.0,949000.0,0.1,686000.0
ID-2024-00976,2024-01-23,CUST-010,ST-001,PRD-007,1.0,5805000.0,0.0,4348000.0
ID-2024-01446,2024-01-23,CUST-139,ST-005,PRD-012,1.0,3445000.0,0.0,2554000.0
ID-2024-00373,2024-01-24,CUST-005,ST-001,PRD-024,1.0,141000.0,0.1,94000.0
ID-2024-00767,2024-01-24,CUST-078,ST-001,PRD-013,1.0,331000.0,0.0,240000.0
ID-2024-00644,2024-01-26,CUST-040,ST-001,PRD-015,5.0,329000.0,0.0,244000.0
ID-2024-00644,2024-01-26,CUST-040,ST-001,PRD-011,1.0,635000.0,0.0,483000.0
ID-2024-00644,2024-01-26,CUST-040,ST-001,PRD-003,2.0,2247000.0,0.0,1534000.0
ID-2024-01592,2024-01-27,CUST-100,ST-002,PRD-005,2.0,1859000.0,0.0,1339000.0
ID-2024-01592,2024-01-27,CUST-100,ST-002,PRD-026,2.0,531000.0,0.0,375000.0
ID-2024-01592,2024-01-27,CUST-100,ST-002,PRD-021,1.0,257000.0,0.0,173000.0
ID-2024-01266,2024-01-29,CUST-081,ST-002,PRD-007,3.0,5625000.0,0.0,4336000.0
ID-2024-01348,2024-01-29,CUST-026,ST-001,PRD-011,1.0,1195000.0,0.05,906000.0
ID-2024-01348,2024-01-29,CUST-026,ST-001,PRD-001,3.0,2717000.0,0.0,2015000.0
ID-2024-01348,2024-01-29,CUST-026,ST-001,PRD-008,1.0,3680000.0,0.0,2853000.0
ID-2024-01030,2024-01-30,CUST-082,ST-001,PRD-007,5.0,5489000.0,0.0,4068000.0
ID-2024-00189,2024-01-31,CUST-145,ST-001,PRD-021,1.0,266000.0,0.0,176000.0
ID-2024-00784,2024-01-31,CUST-053,ST-002,PRD-019,1.0,141000.0,0.0,92000.0
ID-2024-00784,2024-01-31,CUST-053,ST-002,PRD-005,1.0,1445000.0,0.0,1042000.0
ID-2024-00840,2024-01-31,CUST-120,ST-005,PRD-007,2.0,4965000.0,0.1,3750000.0
ID-2024-00840,2024-01-31,CUST-120,ST-005,PRD-018,1.0,532000.0,0.0,372000.0
ID-2024-00840,2024-01-31,CUST-120,ST-005,PRD-001,1.0,3596000.0,0.0,2662000.0
ID-2024-01788,2024-01-31,CUST-150,ST-003,PRD-016,1.0,441000.0,0.0,323000.0
ID-2024-00009,2024-02-01,CUST-046,ST-001,PRD-024,1.0,161000.0,0.0,107000.0
ID-2024-00200,2024-02-01,CUST-057,ST-001,PRD-018,1.0,322000.0,0.05,219000.0
ID-2024-00200,2024-02-01,CUST-057,ST-001,PRD-001,1.0,4101000.0,0.0,3093000.0
ID-2024-00803,2024-02-03,CUST-119,ST-003,PRD-025,1.0,543000.0,0.0,372000.0
ID-2024-00803,2024-02-03,CUST-119,ST-003,PRD-003,2.0,2731000.0,0.15,1875000.0
ID-2024-01313,2024-02-03,CUST-112,ST-001,PRD-025,1.0,340000.0,0.15,241000.0
ID-2024-00982,2024-02-04,CUST-013,ST-001,PRD-008,1.0,4372000.0,0.0,3357000.0
ID-2024-00065,2024-02-05,CUST-148,ST-002,PRD-004,2.0,2951000.0,0.05,2162000.0
ID-2024-00065,2024-02-05,CUST-148,ST-002,PRD-020,1.0,54000.0,0.0,33000.0
ID-2024-00088,2024-02-05,CUST-060,ST-003,PRD-006,3.0,1208000.0,0.0,885000.0
ID-2024-00088,2024-02-05,CUST-060,ST-003,PRD-025,1.0,379000.0,0.0,272000.0
ID-2024-00943,2024-02-06,CUST-064,ST-002,PRD-024,1.0,170000.0,0.0,112000.0
ID-2024-01667,2024-02-09,CUST-146,ST-004,PRD-017,5.0,897000.0,0.0,649000.0
ID-2024-00668,2024-02-10,CUST-091,ST-004,PRD-024,1.0,107000.0,0.0,68000.0
ID-2024-00775,2024-02-11,CUST-005,ST-003,PRD-009,1.0,2736000.0,0.0,2026000.0
ID-2024-00775,2024-02-11,CUST-005,ST-003,PRD-024,1.0,164000.0,0.0,108000.0
ID-2024-00775,2024-02-11,CUST-005,ST-003,PRD-006,1.0,1123000.0,0.05,829000.0
ID-2024-00775,2024-02-11,CUST-005,ST-003,PRD-007,1.0,5044000.0,0.05,3795000.0
ID-2024-00974,2024-02-11,CUST-094,ST-001,PRD-009,3.0,2063000.0,0.0,1560000.0
ID-2024-01002,2024-02-13,CUST-052,ST-001,PRD-019,2.0,120000.0,0.05,76000.0
ID-2024-00138,2024-02-14,CUST-050,ST-001,PRD-004,1.0,2960000.0,0.0,2185000.0
ID-2024-00138,2024-02-14,CUST-050,ST-001,PRD-011,1.0,1208000.0,0.0,938000.0
ID-2024-00546,2024-02-14,CUST-068,ST-003,PRD-003,1.0,2351000.0,0.05,1584000.0
ID-2024-00386,2024-02-16,CUST-140,ST-001,PRD-020,1.0,89000.0,0.0,53000.0
ID-2024-00386,2024-02-16,CUST-140,ST-001,PRD-009,1.0,2379000.0,0.05,1781000.0
ID-2024-00649,2024-02-16,CUST-002,ST-002,PRD-011,2.0,640000.0,0.0,483000.0
ID-2024-01575,2024-02-16,CUST-037,ST-002,PRD-007,1.0,4135000.0,0.05,3207000.0
ID-2024-01575,2024-02-16,CUST-037,ST-002,PRD-008,1.0,2650000.0,0.1,2081000.0
ID-2024-01575,2024-02-16,CUST-037,ST-002,PRD-009,1.0,1595000.0,0.0,1180000.0
ID-2024-00322,2024-02-18,CUST-060,ST-001,PRD-014,2.0,0.0,0.0,0.0
ID-2024-01106,2024-02-18,CUST-059,ST-001,PRD-012,1.0,3548000.0,0.0,2593000.0
ID-2024-01106,2024-02-18,CUST-059,ST-001,PRD-011,1.0,1153000.0,0.1,871000.0
ID-2024-00211,2024-02-19,CUST-029,ST-002,PRD-010,1.0,877000.0,0.0,682000.0
ID-2024-01422,2024-02-20,CUST-146,ST-005,PRD-010,3.0,857000.0,0.1,656000.0
ID-2024-00478,2024-02-21,CUST-019,ST-004,PRD-019,1.0,116000.0,0.0,78000.0
ID-2024-00576,2024-02-23,CUST-144,ST-003,PRD-027,1.0,376000.0,0.0,258000.0
ID-2024-01616,2024-02-23,CUST-061,ST-002,PRD-008,5.0,3678000.0,0.0,2880000.0
ID-2024-01616,2024-02-23,CUST-061,ST-002,PRD-001,1.0,3682000.0,0.0,2744000.0
ID-2024-00808,2024-02-25,CUST-092,ST-001,PRD-017,1.0,1308000.0,0.1,945000.0
ID-2024-00329,2024-02-26,CUST-024,ST-001,PRD-023,3.0,3683000.0,0.0,2718000.0
ID-2024-01744,2024-02-26,CUST-050,ST-002,PRD-025,1.0,299000.0,0.1,214000.0
ID-2024-00585,2024-02-27,CUST-144,ST-003,PRD-007,1.0,6360000.0,0.0,4863000.0
ID-2024-00712,2024-02-27,CUST-112,ST-003,PRD-021,,256000.0,0.05,176000.0
ID-2024-01198,2024-02-27,CUST-003,ST-002,PRD-016,1.0,364000.0,0.0,259000.0
ID-2024-01198,2024-02-27,CUST-003,ST-002,PRD-023,1.0,3370000.0,0.0,2527000.0
ID-2024-01198,2024-02-27,CUST-003,ST-002,PRD-018,1.0,593000.0,0.0,415000.0
ID-2024-01581,2024-02-27,CUST-015,ST-003,PRD-011,1.0,717000.0,0.15,556000.0
ID-2024-01081,2024-02-28,CUST-083,ST-002,PRD-004,3.0,2836000.0,0.1,2017000.0
ID-2024-01492,2024-02-28,CUST-046,ST-003,PRD-024,-1.0,179000.0,0.0,118000.0
ID-2024-01232,2024-02-29,CUST-105,ST-001,PRD-002,3.0,7851000.0,0.0,5323000.0
ID-2024-01232,2024-02-29,CUST-105,ST-001,PRD-027,1.0,333000.0,0.0,227000.0
ID-2024-01232,2024-02-29,CUST-105,ST-001,PRD-013,3.0,316000.0,0.05,233000.0
ID-2024-01232,2024-02-29,CUST-105,ST-001,PRD-021,2.0,341000.0,0.0,233000.0
ID-2024-00037,2024-03-01,CUST-107,ST-001,PRD-020,1.0,87000.0,0.0,51000.0
ID-2024-00399,2024-03-01,CUST-099,ST-001,PRD-025,1.0,414000.0,0.15,291000.0
ID-2024-00460,2024-03-01,CUST-034,ST-002,PRD-026,1.0,580000.0,0.0,426000.0
ID-2024-01008,2024-03-01,CUST-018,ST-001,PRD-023,3.0,2716000.0,0.0,2033000.0
ID-2024-01598,2024-03-02,CUST-121,ST-003,PRD-026,1.0,625000.0,0.0,461000.0
ID-2024-01598,2024-03-02,CUST-121,ST-003,PRD-015,2.0,373000.0,0.0,270000.0
ID-2024-00178,2024-03-04,CUST-028,ST-001,PRD-024,,157000.0,0.0,101000.0
ID-2024-00660,2024-03-05,CUST-031,ST-001,PRD-024,2.0,160000.0,0.0,101000.0
ID-2024-01052,2024-03-06,CUST-145,ST-001,PRD-005,3.0,1743000.0,0.15,1276000.0
ID-2024-01052,2024-03-06,CUST-145,ST-001,PRD-012,1.0,3273000.0,0.0,2447000.0
ID-2024-01443,2024-03-06,CUST-035,ST-003,PRD-026,1.0,427000.0,0.15,311000.0
ID-2024-01443,2024-03-06,CUST-035,ST-003,PRD-005,1.0,1584000.0,0.05,1134000.0
ID-2024-01560,2024-03-08,CUST-058,ST-003,PRD-024,1.0,89000.0,0.05,58000.0
ID-2024-01560,2024-03-08,CUST-058,ST-003,PRD-004,1.0,,0.0,1728000.0
ID-2024-01560,2024-03-08,CUST-058,ST-003,PRD-013,1.0,495000.0,0.05,352000.0
ID-2024-00818,2024-03-09,CUST-075,ST-001,PRD-019,1.0,135000.0,0.1,87000.0
ID-2024-00818,2024-03-09,CUST-075,ST-001,PRD-022,2.0,191000.0,0.0,135000.0
ID-2024-00099,2024-03-11,CUST-123,ST-002,PRD-016,5.0,480000.0,0.0,347000.0
ID-2024-00099,2024-03-11,CUST-123,ST-002,PRD-024,3.0,136000.0,0.0,89000.0
ID-2024-01237,2024-03-11,CUST-090,ST-001,PRD-027,2.0,205000.0,0.0,138000.0
ID-2024-01237,2024-03-11,CUST-090,ST-001,PRD-025,1.0,345000.0,0.0,238000.0
ID-2024-01237,2024-03-11,CUST-090,ST-001,PRD-003,1.0,2891000.0,0.1,1935000.0
ID-2024-00164,2024-03-13,CUST-058,ST-001,PRD-016,1.0,352000.0,0.0,257000.0
ID-2024-00287,2024-03-13,CUST-045,ST-004,PRD-008,1.0,2655000.0,0.0,2110000.0
ID-2024-00287,2024-03-13,CUST-045,ST-004,PRD-002,5.0,5697000.0,0.0,3958000.0
ID-2024-00691,2024-03-13,CUST-136,ST-001,PRD-018,3.0,285000.0,0.0,201000.0
ID-2024-01061,2024-03-13,CUST-004,ST-001,PRD-013,1.0,453000.0,0.0,334000.0
ID-2024-01061,2024-03-13,CUST-004,ST-001,PRD-008,1.0,3277000.0,0.0,2542000.0
